file_name,transcription
data/train/sjd20070000NEA_vinogradova-i2007a-23Bear_01.wav,яла мунн севьнӭсь варрь собпэсьт
data/train/sjd20070000NEA_vinogradova-i2007a-23Bear_02.wav,тоҏҏк ли мунэсьт чофта вугкесь
data/train/sjd20070000NEA_vinogradova-i2007a-23Bear_03.wav,иджь мунн ля тоавас чутҍ 
data/train/sjd20070000NEA_vinogradova-i2007a-23Bear_04.wav,ванца поаннь маӈӈь юльке альн
data/train/sjd20070000NEA_vinogradova-i2007a-23Bear_05.wav,таввьлесьт мун вилльй гыс ялл
data/train/sjd20070000NEA_vinogradova-i2007a-23Bear_06.wav,шоабашт сонн мерэсьт вуйнэ
data/train/sjd20070000NEA_vinogradova-i2007a-23Bear_07.wav,чед ыгь виллькесь тоҏк сонн оанн
data/train/sjd20070000NEA_vinogradova-i2007a-23Bear_08.wav,кегк шэ мыйй лебпь
data/train/sjd20070000NEA_vinogradova-i2007a-23Bear_09.wav,аррьвдэгке удла
data/train/sjd20070000NEA_vinogradova-i2007a-23Bear_10.wav,руччкесь я виллькесь тал
data/train/sjd20070000NEA_vinogradova-i2007a-24Cat_01.wav,шоабша эһkan альн мунн оаррэ
data/train/sjd20070000NEA_vinogradova-i2007a-24Cat_02.wav,эллмант чед эһкан киһче
data/train/sjd20070000NEA_vinogradova-i2007a-24Cat_03.wav,особливэ куэссь чед пэвлэ нюленьч
data/train/sjd20070000NEA_vinogradova-i2007a-24Cat_04.wav,пеййв мыннӭ эһкнэ луашшт
data/train/sjd20070000NEA_vinogradova-i2007a-24Cat_05.wav,аввтал пяйвэньч мун поаһк нюлэнҍ
data/train/sjd20070000NEA_vinogradova-i2007a-24Cat_06.wav,нагрьува пейв кэсскэнҍ мунн
data/train/sjd20070000NEA_vinogradova-i2007a-24Cat_07.wav,эмм пэл мунн валас кэһчмэнҍ
data/train/sjd20070000NEA_vinogradova-i2007a-24Cat_08.wav,ведтҍ мунн ля
data/train/sjd20070000NEA_vinogradova-i2007a-24Cat_09.wav,коасс
data/train/sjd20070000NEA_vinogradova-i2007a-25Dog_01.wav,крыльцэ альн оара мунн
data/train/sjd20070000NEA_vinogradova-i2007a-25Dog_02.wav,хозьнэнҍ пэҏт коарвэла мунн
data/train/sjd20070000NEA_vinogradova-i2007a-25Dog_03.wav,мэн рай коале пуррьвудэнҍ ёадак
data/train/sjd20070000NEA_vinogradova-i2007a-25Dog_04.wav,коале нюэссьвудэнҍ пуадак тонн
data/train/sjd20070000NEA_vinogradova-i2007a-25Dog_05.wav,ныдтҍ мунн алка ырршэ угкэ
data/train/sjd20070000NEA_vinogradova-i2007a-25Dog_06.wav,суррькадта ёамемь райя
data/train/sjd20070000NEA_vinogradova-i2007a-25Dog_07.wav,Надэль цеӆьк удла ке ля мунн
data/train/sjd20070000NEA_vinogradova-i2007a-25Dog_08.wav,куэдҍ пынней пеннэ
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_01.wav,тыгквэннҍ лоаннҍт ли
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_02.wav,я суэй
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_03.wav,я сеййп сонэсьт лев
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_04.wav,альм милльтэ вэххтэнне кыррт
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_05.wav,я аббьр паль
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_06.wav,я мунне паль
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_07.wav,пукэтҍ сонн кэрхалл
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_08.wav,колм-аххц еммне туэгка
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_09.wav,ке тэнна лоанҍт тедт
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_10.wav,ке удла цяӆӆк тэдта е вуаҋҋт
data/train/sjd20070000NEA_vinogradova-i2007a-26Airplane_11.wav,самлёһт
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_01.wav,виллькесь уйва чуэннэв кыррьтэв
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_02.wav,мэнн верьт сыйе уйвнедтӭ ли
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_03.wav,элля логкэм налла мыннӭ
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_04.wav,кэдчнэв альмэсьт шедтӭдтэв мун эл
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_05.wav,тэль я кидт коаллдэг эл милкнесьт сяййвэль эххт
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_06.wav,аввьда кидт коаллдэг
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_07.wav,я уйвэньч тэнн шэ часс чадзенҍ шэнтэ
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_08.wav,ми ли мугка тыгквэнэтҍ
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_09.wav,ку альмэсьт кэдчант
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_10.wav,мун я еммне эл
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_11.wav,я нагьруввма варь эл
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_12.wav,аррьвдэгке удла тыйй
data/train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_13.wav,вэдз чалма
data/train/sjd20070000NEA_vinogradova-i2007a-28Hunter_01.wav,пейв омпан мунн ля чарэсьт
data/train/sjd20070000NEA_vinogradova-i2007a-28Hunter_02.wav,коаллэш пеннэ пай ли милльтан
data/train/sjd20070000NEA_vinogradova-i2007a-28Hunter_03.wav,я пыссенч ноавьтэ гуэййкэ
data/train/sjd20070000NEA_vinogradova-i2007a-28Hunter_04.wav,ке ля мунн
data/train/sjd20070000NEA_vinogradova-i2007a-28Hunter_05.wav,вуэсстэль удла тонн
data/train/sjd20070000NEA_vinogradova-i2007a-28Hunter_06.wav,меһцьля
data/train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_01.wav,куһт ябпша лев мунэсьт юлькэнҍ
data/train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_02.wav,элля цаввьцэ синэтҍ мыннӭ иӈ альн
data/train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_03.wav,коале вуая син альн чуэннче мунн
data/train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_04.wav,танна и пиӈькэй эйй линнче юкксэ мун
data/train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_05.wav,коххт руэняс ли синэгуэйм пляссъе
data/train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_06.wav,маннҍтэ мугка ябпшэнч сыйй лев
data/train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_07.wav,вуаяк ле тонн цеӆӆькэ
data/train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_08.wav,коаннька
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_01.wav,поалльтэ сыйй лев я раст
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_02.wav,кэсска синэ поавна шэннтмэньч ли
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_03.wav,Лыһкэв сыйй эххтса туйетҍ
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_04.wav,коале элля вофсе чоаһптэсс
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_05.wav,ыгка вуэдтӭв куһта роаввсэнне
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_06.wav,лоаҋев парнатҍ негкмужэтҍ
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_07.wav,инца аввта робэһт пуадт
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_08.wav,пугк уйнсэч таһтэв сыйй
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_09.wav,тидтҍбэдтӭ синэтҍ тыйй
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_10.wav,вуэсстлэмуж мунн вуэрта
data/train/sjd20070000NEA_vinogradova-i2007a-30Eyes_11.wav,чальм
data/train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_01.wav,пэйель яввьр я ёгеньч
data/train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_02.wav,пяҋҋт ижесь сайя
data/train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_03.wav,виллькесь лоантэньч кыррт
data/train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_04.wav,я мисстэгэ вуэла веджь
data/train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_05.wav,руппьсесь реммсэнҍ муэзант
data/train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_06.wav,я нийт канҍцэсь сирхэлант
data/train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_07.wav,эфтэсьт руэньса ли талльва
data/train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_08.wav,вэзэнҍ аййда чарэсьт елле
data/train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_09.wav,цеӆьк удла ке ли сонн
data/train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_10.wav,рыһп
data/train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_01.wav,виллькесь оассэтҍ талльва ли цагкма
data/train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_02.wav,руэнн оасскэтҍ цагк сонн кыдта я кесся
data/train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_03.wav,чеххча шаннт сонн руччкесь руппса
data/train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_04.wav,я аввта виллкнаннт талльва сонн
data/train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_05.wav,чед ыгь поҏтад сонн тон я мун
data/train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_06.wav,ке ли тэдта минэтҍ поҏтътэй
data/train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_07.wav,аррьведҍ удла тонн
data/train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_08.wav,еммьне
data/train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_01.wav,канцэньч чуэннч
data/train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_02.wav,руппьсесь кабпренҍ
data/train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_03.wav,сада мадта шэннтмэньч
data/train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_04.wav,оанндадт сонн куашша сыз чоаӈӈэ
data/train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_05.wav,аррьвэдҍ удла ми ли тэдта
data/train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_06.wav,кумпар
data/train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_01.wav,модже ли кесся
data/train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_02.wav,руэнас туввнэдтма ли
data/train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_03.wav,э чеххча омпа коалесьт вуаӆӆк
data/train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_04.wav,талльва ли пальяс пай сонн
data/train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_05.wav,э байнаст гыс поарласт
data/train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_06.wav,тирвасвуд лоаҋҋласт тоннӭ сонн
data/train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_07.wav,аррьвэдҍ удла ми ли тэдта
data/train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_08.wav,пессь мурр
data/train/sjd20070000NEA_vinogradova-i2007a-35Frost_01.wav,элля чушшк я элля пеннэ
data/train/sjd20070000NEA_vinogradova-i2007a-35Frost_02.wav,ноэ мугка коаццкчэдтэй ли
data/train/sjd20070000NEA_vinogradova-i2007a-35Frost_03.wav,каццк пильетҍ чибпай нюнҍ
data/train/sjd20070000NEA_vinogradova-i2007a-35Frost_04.wav,нюэзе мэнн поасс пеннэ
data/train/sjd20070000NEA_vinogradova-i2007a-35Frost_05.wav,соаг эйй цеӆьк мыйе сонн
data/train/sjd20070000NEA_vinogradova-i2007a-35Frost_06.wav,выяһт пукэтҍ пэҏтэ милльтэ
data/train/sjd20070000NEA_vinogradova-i2007a-35Frost_07.wav,я сон ни кез элля уййнҍмэнҍ
data/train/sjd20070000NEA_vinogradova-i2007a-35Frost_08.wav,коххт пырс ель киченҍт тонн
data/train/sjd20070000NEA_vinogradova-i2007a-35Frost_09.wav,тедак ле ке ли сонн
data/train/sjd20070000NEA_vinogradova-i2007a-35Frost_10.wav,мунь
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_01.wav,вуйна удлэнне я кеһпьсэнне мунн
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_02.wav,мерэнҍ ёаврэнҍ вуэенҍ я океанэнҍ
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_03.wav,мунэсьт ли чуввесь сыллп чумас
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_04.wav,ку чофта чофта пейвэсьт вуаӆӆк
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_05.wav,мудта вуэр ныдтҍ мунн сира
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_06.wav,чазь альн нючка пырс пырс ёра
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_07.wav,эххт ми мыннӭ ли чофта жоалль
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_08.wav,эмм матҍ соарнънэ
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_09.wav,мунн ля мулльй
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_10.wav,ке ля мугка мунн
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_11.wav,аррьвдэгке тыйй
data/train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_12.wav,кулль
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_01.wav,нюччкэй вугкесь наввтэньч
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_02.wav,пезь альн сонн ялл
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_03.wav,пялья лев сонэсьт гу уййва
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_04.wav,ли сонэсьт кугкесь вугкесь сеййп
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_05.wav,нюччк сонн поалльтэ еллье
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_06.wav,паяс самэ ладдҍв эл
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_07.wav,рыссъясьт рыссье эл
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_08.wav,кузэсьт пезь эл
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_09.wav,самэ ладдҍв эл ышшт сонн
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_10.wav,пацкэдтҍ каццькаст
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_11.wav,нюччкэй навта
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_12.wav,ке нэммдаһт мыннӭ ке ли сонн
data/train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_13.wav,вуэррьва
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_01.wav,сон баяс мушштал
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_02.wav,чассэтҍ тагкмушш
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_03.wav,лышэ тонн руэкхэкь
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_04.wav,э сонн поалльтэ ё ли
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_05.wav,э лянньч тонэнҍ сонн
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_06.wav,веззьдэ я югке саесьт
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_07.wav,покэ пуднэдтмэнҍ тонн
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_08.wav,эгк коаммэльт вуэдтӭ
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_09.wav,милкнесьт ый пуэдтҍмэнҍ
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_10.wav,кадт айнханна танна сонн
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_11.wav,инцэ шаннт
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_12.wav,сонн аввта уккьсэ тагкал
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_13.wav,тедак ле ми тэдта ли
data/train/sjd20070000NEA_vinogradova-i2007a-38Soon_14.wav,пеййв
data/train/sjd2007000NEA_vinogradova-i2007a-39Mii_01.wav,ми мугка коалль шаренч
data/train/sjd2007000NEA_vinogradova-i2007a-39Mii_02.wav,альм милльтэ гулльядт
data/train/sjd2007000NEA_vinogradova-i2007a-39Mii_03.wav,баллҍяһт сонн минэтҍ тонэнҍ
data/train/sjd2007000NEA_vinogradova-i2007a-39Mii_04.wav,еммьне оавтант
data/train/sjd2007000NEA_vinogradova-i2007a-39Mii_05.wav,пугк навтатҍ я пыззгатҍ оаввтласт мин чарэсьт
data/train/sjd2007000NEA_vinogradova-i2007a-39Mii_06.wav,нэммдасьт удла ке ли сонн
data/train/sjd2007000NEA_vinogradova-i2007a-39Mii_07.wav,тэдта ведтҍ элля лосса
data/train/sjd2007000NEA_vinogradova-i2007a-39Mii_08.wav,пеййв
data/train/sjd20070421NEA_kudckullj_01.wav,ке коз аллькэ кез аллькэпь реклама дэнн лыһкэ
data/train/sjd20070421NEA_kudckullj_02.wav,Меһкал тарьм вусьтэ луз ну сулль луз
data/train/sjd20070421NEA_kudckullj_03.wav,элля мунн киче штэ кай мильтэ тэст эйй кусстай тэст элля шигк кулль
data/train/sjd20070421NEA_kudckullj_04.wav,кусстай штэ сонн куйкнэ кулль дэдт ли
data/train/sjd20070421NEA_kudckullj_05.wav,я мунн сонн тэсьт оарр мунн валльтэ рувьтэгуэйм персэ пымме дэнн
data/train/sjd20070421NEA_kudckullj_06.wav,э оарр сарна
data/train/sjd20070421NEA_kudckullj_07.wav,касьт тэдт газ дэдт элькэ газ апс
data/train/sjd20070421NEA_kudckullj_08.wav,выльшхэла тэйдта лев пугк каһтэ эххт
data/train/sjd20070421NEA_kudckullj_09.wav,эххт саесьт толл пуаллт тэдт ли ав
data/train/sjd20070421NEA_kudckullj_10.wav,но газ аппс эмм вуэй ни коххт тэнн соннӭ кежя мэйт не
data/train/sjd20070421NEA_kudckullj_11.wav,сонн валльтэ куленҍ аппьсэ цяллһк кулль апс
data/train/sjd20070421NEA_kudckullj_12.wav,элля пу Мэһкал эллий пуццкъя
data/train/sjd20070421NEA_kudckullj_13.wav,мунн юртэ сонн пуццькэй
data/train/sjd20070421NEA_kudckullj_14.wav,паррьшя рошкэнь
data/train/sjd20070421NEA_kudckullj_15.wav,паррьшя рошкэнь
data/train/sjd20070421NEA_kudckullj_16.wav,тэль сарна ээ куленҍ пайшэ едтэ нелльй куска
data/train/sjd20070421NEA_kudckullj_17.wav,юрта сонн по поарр
data/train/sjd20070421NEA_kudckullj_18.wav,мунн иджь то юрта мунн эмм альк тэнн куль поррэ вуайй
data/train/sjd20070421NEA_kudckullj_19.wav,тэнныгкэ рай поррэ
data/train/sjd20070421NEA_kudckullj_20.wav,элля мо лакь кежя манҍтэ лафькэсьт ляй куль дэнн вуэсьтэ сонн Цяллһк ну тамьпэ тамьпэ
data/train/sjd20070421NEA_kudckullj_21.wav,нымьпэльт кяййн касьт ли магазин птица ага
data/train/sjd20070421NEA_kudckullj_22.wav,танна тяда
data/train/sjd20070421NEA_kudckullj_23.wav,сарна чек тэдт ли дак вуайй
data/train/sjd20070421NEA_kudckullj_24.wav,куль тогэ выгкэ сонн эйй вышшма вуллькэ а мыннӭ элля асст
data/train/sjd20070421NEA_kudckullj_25.wav,мунн сарна вуайй выгкэ сыйй анньтев ересь верс куль дэнне
data/train/sjd20070421NEA_kudckullj_26.wav,на пай шэ мыйй
data/train/sjd20070421NEA_kudckullj_27.wav,мунн сарна ладна мунн танна кыпта тэнн мыйй
data/train/sjd20070421NEA_kudckullj_28.wav,воальтэ кастрюля сыз кыппьтэ
data/train/sjd20070421NEA_kudckullj_29.wav,сонн порэ я мунн порсэст
data/train/sjd20070421NEA_kudckullj_30.wav,тэль куль дэннэ
data/train/sjd20070421NEA_kudckullj_31.wav,эллмлака аппс газ
data/train/sjd20070421NEA_kudckullj_32.wav,ко касьт
data/train/sjd20070421NEA_kudckullj_33.wav,газ тэнна пыяк ныдтҍ кулль дэдт аппс
data/train/sjd20070421NEA_kudckullj_34.wav,вуая тоннӭ аввьтэ апсак
data/train/sjd20070421NEA_kudckullj_35.wav,сонн куһт вер восстэл пыдте шиг кулль ли
data/train/sjd20070421NEA_kudckullj_36.wav,ваннь сулль ли тэсьт тэсьт шэ ли ваннь сулль
data/train/sjd20070421NEA_kudckullj_37.wav,Навернэ тэнн куль поаһк саесьт
data/train/sjd20070421NEA_kudckullj_38.wav,вуйнас ли тогэ поапла ву
data/train/sjd20070421NEA_kudckullj_39.wav,вуйй еннэ ли кулесьт а а лэгк манн штэ нюнне быдт
data/train/sjd20070421NEA_kudckullj_40.wav,тэль нэ тэһплэ
data/train/sjd20070421NEA_kudckullj_41.wav,на выгкэ тогэ мунн алка саррнэ синэгуэйм синэтҍ вяһаш
data/train/sjd20070421NEA_kudckullj_42.wav,ван ванас ванас быдт сурькэһтэ сыйе
data/train/sjd20070421NEA_kudckullj_43.wav,оллмэтҍ мыгкэв ладна
data/train/sjd20070421NEA_kudckullj_44.wav,ке ваптэгк оллмэ лев сыйй олкэс вял
data/train/sjd20070421NEA_kudckullj_45.wav,а мыннӭ быдт мунн тэнн верьт теӈӈҍкэ маккьсэ я поррэ эйй вуэй
data/train/sjd20070421NEA_kudckullj_46.wav,сонн пай шэ кыпптэй куль дэнн поррэй
data/train/sjd20070421NEA_kudckullj_47.wav,на куэссь кыппьтэв дак
data/train/sjd20070421NEA_kudckullj_48.wav,поарэнь денн олкэс уйтэ лэгк та
data/train/sjd20070421NEA_kudckullj_49.wav,и все равно
data/train/sjd20070421NEA_kudckullj_50.wav,сонн элля мудтхе мудтхе тэдт мудта налла ли
data/train/sjd20070421NEA_kudckullj_51.wav,а тэдт зоабэль кудцкулль куцкэй
data/train/sjd20070421NEA_kudckullj_52.wav,кулль дэдт ли ниввьляй оллмае
data/train/sjd20070421NEA_kudckullj_53.wav,тонн самас мушштэл мэнн пай рушас ты пальпсак
data/train/sjd20070421NEA_kudckullj_54.wav,мунн Мэһкле муштлэ штэ минэнҍ лийенҍ мугка нызан кегк шоабшэнҍ кудц куль поррэ
data/train/sjd20070421NEA_kudckullj_55.wav,Хилькевич Тайсск ляйй
data/train/sjd20070421NEA_kudckullj_56.wav,Макрида Захарова
data/train/sjd20070421NEA_kudckullj_57.wav,куэссь мыйй сун суйнэтҍ коссэ водтадтемь поррэ элля мэнн
data/train/sjd20070421NEA_kudckullj_58.wav,нанҍтэм куль порэ да кудц куль
data/train/sjd20070421NEA_kudckullj_59.wav,эйй суэллэд
data/train/sjd20070421NEA_kudckullj_60.wav,а мудта касьт
data/train/sjd20070421NEA_kudckullj_61.wav,ну нюнь быдт тэһпе ныдтҍ поррэ тэнн куль
data/train/sjd20070421NEA_kudckullj_62.wav,ну архангельские шоабшэв поррэ кудцкуль дэгк
data/train/sjd20070421NEA_kudckullj_63.wav,Мэһкале вуай поррэ кудц кулетҍ Нина тонн эгк пор кудц куль
data/train/sjd20070421NEA_kudckullj_64.wav,порак эгк пор
data/train/sjd20061212NEA_ryhp_01.wav,мыйй адтҍ аллькэпь
data/train/sjd20061212NEA_ryhp_02.wav,тэнна
data/train/sjd20061212NEA_ryhp_03.wav,талльв лоанҍт аллькэпь чи
data/train/sjd20061212NEA_ryhp_04.wav,чисстэдтэ
data/train/sjd20061212NEA_ryhp_05.wav,тэдт ли рыһп уйнак
data/train/sjd20061212NEA_ryhp_06.wav,талльв рыбпэнч ли
data/train/sjd20061212NEA_ryhp_07.wav,тю ли тю ли тю ли уйнак
data/train/sjd20061212NEA_ryhp_08.wav,те тэдта рыбп рыһпбяка ли
data/train/sjd20061212NEA_ryhp_09.wav,элля кеа элля киҏҏк
data/train/sjd20061212NEA_ryhp_10.wav,киҏкэсьт ли чалльм руппсэ
data/train/sjd20061212NEA_ryhp_11.wav,тэсьт чальм евла руппсэ уйнак
data/train/sjd20061212NEA_ryhp_12.wav,нюнӓ ли манҍтэ моджэ
data/train/sjd20061212NEA_ryhp_13.wav,вуэйв дэнн мурьтэ
data/train/sjd20061212NEA_ryhp_14.wav,тэгкэ лев суэй
data/train/sjd20061212NEA_ryhp_15.wav,уйнак манҍтэ шурр вилгкэс суэй лев
data/train/sjd20061212NEA_ryhp_16.wav,тэдт ли вуэййв я нюннҍ
data/train/sjd20061212NEA_ryhp_17.wav,лоаннҍт вуэййв ли сосьт ли нюннҍ
data/train/sjd20061212NEA_ryhp_18.wav,чоаһпесь нюнӓ ли
data/train/sjd20061212NEA_ryhp_19.wav,тэ куһт уйнак суэйв лев
data/train/sjd20061212NEA_ryhp_20.wav,ноа тэдт лоанҍта ванас кыррт сонн енамп вижант пай
data/train/sjd2004NEA_pearstory_73.wav,кадцесьт омпаннэ корэб милльтэ пые эввтлагка ижесь тоагэ
data/train/sjd2004NEA_pearstory_74.wav,велосипед эл
data/train/sjd2004NEA_pearstory_75.wav,я уйтэ поагэ
data/train/sjd2004NEA_pearstory_76.wav,чуһкэ милльтэ выйй караһт чуһка дэдт ли
data/train/sjd2004NEA_pearstory_77.wav,элля асфальт чуһка
data/train/sjd2004NEA_pearstory_78.wav,сыййт чуак ли
data/train/sjd2004NEA_pearstory_79.wav,еннэ кедҍке ли
data/train/sjd2004NEA_pearstory_80.wav,я ээмм вуасста соннӭ гэсь пуадт нийтэнч
data/train/sjd2004NEA_pearstory_81.wav,паррьшя нийта эл куввлей куввлей я
data/train/sjd2004NEA_pearstory_82.wav,кядка пашшэньт я
data/train/sjd2004NEA_pearstory_83.wav,ёррэ я
data/train/sjd2004NEA_pearstory_84.wav,грушэсь пук сост
data/train/sjd2004NEA_pearstory_85.wav,чуһкэ милльтэ коаммнэнҍ
data/train/sjd2004NEA_pearstory_86.wav,риппсэдтэнҍ
data/train/sjd2004NEA_pearstory_87.wav,а иджь ышштэ юльк ли чузхэ
data/train/sjd2004NEA_pearstory_88.wav,кеһч эл юлькесэнӭ чиннкудӭ
data/train/sjd2004NEA_pearstory_89.wav,я рай ваннҍцэн
data/train/sjd2004NEA_pearstory_90.wav,эйй куһкень оррэнҍ
data/train/sjd2004NEA_pearstory_91.wav,коллм паррьшишька
data/train/sjd2004NEA_pearstory_92.wav,тэгке гэсь уййнэв штэ мадт ли паррьшеньча шэннтма
data/train/sjd2004NEA_pearstory_93.wav,танна сыйй
data/train/sjd2004NEA_pearstory_94.wav,пудтӭнҍ соннӭ эллтнӭнҍ соннӭ
data/train/sjd2004NEA_pearstory_95.wav,коппчень груша дэйт пыййенҍ корэб сыз
data/train/sjd2004NEA_pearstory_96.wav,векьхенҍ соннӭ бэдтӭ штэ
data/train/sjd2004NEA_pearstory_97.wav,ев кэджьма касьт ли сонн валлтэ ев кэджь касьт ли сонн грушатҍ валлтэ
data/train/sjd2004NEA_pearstory_98.wav,иджь ли коппчма вай суэллна ли вай ми ли
data/train/sjd2004NEA_pearstory_99.wav,векьхенҍ соннӭ пыййенҍ
data/train/sjd2004NEA_pearstory_100.wav,я
data/train/sjd2004NEA_pearstory_101.wav,паррьшя эвтэс ёадт ванҍцнэлле ваннц выгк милкнэсть
