file_name,transcription
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_37.wav,можэ эннҍтэшь виресь коаммгатҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_38.wav,ноэ янан ведтҍ вусьтэм мыйй
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_39.wav,а янан элля вуййлаһтӭ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_40.wav,на коххт шэ чуэннчле юллькэ эл
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_41.wav,ныдтҍ сыйй чудзев Ыришькаесьт
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_42.wav,тэйе нюэссь я тэгкесь коаммгэгуэйм
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_43.wav,кэджьле пэ еннҍсэсьт соннӭ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_44.wav,пугк сонн ведтҍ шэ тедт
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_45.wav,сонн шэ вуайй векьхэ соннӭ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_46.wav,куэссь мадта поабпалт ниййт
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_47.wav,я еннӭсь пукэтҍ мушштэль ми шэнтэ сон удць нийтанҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_48.wav,нийтням
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_49.wav,тон юалкэнч сягкнэнҍ ванас ванас
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_50.wav,я ныдтҍ сыйй кыҏтхэнҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_51.wav,виресь пэҏҏьтӭ суӈӈэн сыйй
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_52.wav,коаммгае эл вылльшэдтҍ тонн
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_53.wav,танна иджь пугк оантшак Ыришшьк
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_54.wav,тэсьт шэ уйнсэсьтэ Ыришшьк
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_55.wav,муэййнлэсьтэ роамэсьт сонн
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_56.wav,я зоабэль сон моджесь коаммга
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_57.wav,ев киһчма канҍц коанҍцэсь эл
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_58.wav,гу куһт суһтмэнч нийтэнч
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_59.wav,ноэ лышэ сонн синэтҍ одтӭсь цоаге
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_60.wav,тэсьт шэ муэййнлэсьтэ сонн
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_61.wav,шиһтэль шэннҍтэнҍ аввта сыйй
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_62.wav,сон юалканҍ моджесь коаммга
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_63.wav,я киһчев сыйй канҍц коанҍцэсь эл
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_64.wav,куһт моджесь коаммгэнч канҍц
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_65.wav,одт я пай сыйй вуэӆӆькэв
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_66.wav,гу шувв я эллмса каннҍц
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_67.wav,на коххт гыс тэьст эль сиййнэ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_68.wav,ныдтҍ вессьлэнне ваннҍцэв сыйй
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_01.wav,чуэнне чуэнне
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_02.wav,чуэнне рягкэв га га га
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_03.wav,таһтэпь поррэ мыйй ныдтҍ ныдтҍ
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_04.wav,коаллэш мун оаһканям
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_05.wav,чуэнненҍ
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_06.wav,чофта пэла мунн
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_07.wav,выедтҍ поагэ чуэнне дант
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_08.wav,я валэсьт сыйе чоаза
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_09.wav,коадчесьт ижянт чуэнньгатҍ
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_10.wav,анҍ сыйй юлльсэв чоаза
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_11.wav,мин удць
train/sjd20070000NEA_vinogradova-i2007a-14Chuennje_12.wav,удць чуэнньга
train/sjd20070000NEA_vinogradova-i2007a-15Mun_01.wav,мун кузенч
train/sjd20070000NEA_vinogradova-i2007a-15Mun_02.wav,варра оаһканан мыйй воаррдэмь
train/sjd20070000NEA_vinogradova-i2007a-15Mun_03.wav,тамьпе лоаҋе мыннӭ сонн
train/sjd20070000NEA_vinogradova-i2007a-15Mun_04.wav,зоабэл эле балъедтмэннҍ
train/sjd20070000NEA_vinogradova-i2007a-15Mun_05.wav,удцьха кузенч
train/sjd20070000NEA_vinogradova-i2007a-15Mun_06.wav,кузенч мунэсьт ляйй вулльгэсь
train/sjd20070000NEA_vinogradova-i2007a-15Mun_07.wav,годтҍ я мунн
train/sjd20070000NEA_vinogradova-i2007a-15Mun_08.wav,соарнэ оака мыннӭ
train/sjd20070000NEA_vinogradova-i2007a-15Mun_09.wav,штобэ кузя шэннтътһче мунн
train/sjd20070000NEA_vinogradova-i2007a-15Mun_10.wav,аллк тэдт кузя паяс шэннтэ сонэнҍ я шуррнак тонн
train/sjd20070000NEA_vinogradova-i2007a-15Mun_11.wav,я шэнтэм эфтэсьт мыйй ыгесь ыгка
train/sjd20070000NEA_vinogradova-i2007a-15Mun_12.wav,мунн я мунэнҍ поаллса кузенч
train/sjd20070000NEA_vinogradova-i2007a-15Mun_13.wav,тэнна айкэст мэннма лев ё еннэ ыгке
train/sjd20070000NEA_vinogradova-i2007a-15Mun_14.wav,мун оаһка ё элля елльмэнҍ
train/sjd20070000NEA_vinogradova-i2007a-15Mun_15.wav,ноэ мунэнҍ кудтъе лев сон санҍ
train/sjd20070000NEA_vinogradova-i2007a-15Mun_16.wav,мун кузенч елльмэнҍ ли
train/sjd20070000NEA_vinogradova-i2007a-15Mun_17.wav,вуэллгэнне коаммрэла соннӭ
train/sjd20070000NEA_vinogradova-i2007a-15Mun_18.wav,самэ еммьне вуаннтэзэ райя
train/sjd20070000NEA_vinogradova-i2007a-17Chillktennje_01.wav,чиллктэнне чиллктэнне
train/sjd20070000NEA_vinogradova-i2007a-17Chillktennje_02.wav,чиллктэнне пассе кидэтҍ парррнэ
train/sjd20070000NEA_vinogradova-i2007a-17Chillktennje_03.wav,тыйй шэ лебпе пэррьмусса Эллмантэсьт
train/sjd20070000NEA_vinogradova-i2007a-17Chillktennje_04.wav,ноапетҍ чай мыйй воалнэпь
train/sjd20070000NEA_vinogradova-i2007a-17Chillktennje_05.wav,я вайймлэнне чай мыйй юлльсэпь
train/sjd20070000NEA_vinogradova-i2007a-17Chillktennje_06.wav,ныдтҍ ле нялькесь чайй
train/sjd20070000NEA_vinogradova-i2007a-17Chillktennje_07.wav,самэ напь вуэд райя чаян юлестҍ
train/sjd20070000NEA_vinogradova-i2007a-18Ku-ku_01.wav,ку ку
train/sjd20070000NEA_vinogradova-i2007a-18Ku-ku_02.wav,ку ку
train/sjd20070000NEA_vinogradova-i2007a-18Ku-ku_03.wav,ялл варесьт лоантэнч кигк
train/sjd20070000NEA_vinogradova-i2007a-18Ku-ku_04.wav,пукэйетҍ сонн ли каннҍц
train/sjd20070000NEA_vinogradova-i2007a-18Ku-ku_05.wav,пугк мыйй куллэпь киг
train/sjd20070000NEA_vinogradova-i2007a-18Ku-ku_06.wav,сонн мыйе пукэтҍ рягк
train/sjd20070000NEA_vinogradova-i2007a-18Ku-ku_07.wav,ку ку
train/sjd20070000NEA_vinogradova-i2007a-18Ku-ku_08.wav,ку ку
train/sjd20070000NEA_vinogradova-i2007a-18Ku-ku_09.wav,ку ку
train/sjd20070000NEA_vinogradova-i2007a-18Ku-ku_10.wav,ныдтҍ сонн минэнҍ ыгетҍ лоагк
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_01.wav,чоафэн
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_02.wav,поассяй лоаннҍт ли чоафэн
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_03.wav,ни кенн эйй уйн сонн варесьт
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_04.wav,оарр сонн варесьт ревклуввма
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_05.wav,кугкь пай инха оарр
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_06.wav,лышэ рягант ыгка мудтмэшьт
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_07.wav,чальм сонэсьт пыӆӆькэв
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_08.wav,пугк сыйй таһтэв уййнэ
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_09.wav,пыӆӆькэв годтҍ руччкэсь шар
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_10.wav,кыррьтал милкнесьт ыгка мяһца
train/sjd20070000NEA_vinogradova-i2007a-19Choafen_11.wav,штобэ саһплиӈьк тамьпе шылле
train/sjd20070000NEA_vinogradova-i2007a-20Vacjnja_01.wav,Вацьна
train/sjd20070000NEA_vinogradova-i2007a-20Vacjnja_02.wav,мин коазя Вацьнa шоабашт чофта вессьлушшэ
train/sjd20070000NEA_vinogradova-i2007a-20Vacjnja_03.wav,кебльлятҍ саһплиӈӈьк поабпал
train/sjd20070000NEA_vinogradova-i2007a-20Vacjnja_04.wav,коазя Вацьна сонэнҍ сиррэ аллк
train/sjd20070000NEA_vinogradova-i2007a-21Dog_01.wav,аррьвдэг
train/sjd20070000NEA_vinogradova-i2007a-21Dog_02.wav,руппьсесь субпесь ёррп палэньч нючкнэлле вэз милльтэ нюччк
train/sjd20070000NEA_vinogradova-i2007a-21Dog_03.wav,палэньч чилмасгуэйм муэзант
train/sjd20070000NEA_vinogradova-i2007a-21Dog_04.wav,угк
train/sjd20070000NEA_vinogradova-i2007a-21Dog_05.wav,кэшкнадт
train/sjd20070000NEA_vinogradova-i2007a-21Dog_06.wav,пэҏҏьтэ эйй лушьт
train/sjd20070000NEA_vinogradova-i2007a-21Dog_07.wav,аррьвдэгке ке ли сонн
train/sjd20070000NEA_vinogradova-i2007a-21Dog_08.wav,пеннэ
train/sjd20070000NEA_vinogradova-i2007a-22Ball_01.wav,шурр мунн лям я удць
train/sjd20070000NEA_vinogradova-i2007a-22Ball_02.wav,ёррьпьесь я удлэсь
train/sjd20070000NEA_vinogradova-i2007a-22Ball_03.wav,сирэсьт вессьля муннэ элля нике
train/sjd20070000NEA_vinogradova-i2007a-22Ball_04.wav,я югке наллшэм ыввня ля мунн
train/sjd20070000NEA_vinogradova-i2007a-22Ball_05.wav,тэ алехь
train/sjd20070000NEA_vinogradova-i2007a-22Ball_06.wav,тэ руппьсесь
train/sjd20070000NEA_vinogradova-i2007a-22Ball_07.wav,я аббьр юкс ывнь налла ля
train/sjd20070000NEA_vinogradova-i2007a-22Ball_08.wav,я коале вуэллктэлэтҍ мун
train/sjd20070000NEA_vinogradova-i2007a-22Ball_09.wav,выммьдува паяс гу лоантэнч
train/sjd20070000NEA_vinogradova-i2007a-22Ball_10.wav,маӈӈа гу нюэммьля
train/sjd20070000NEA_vinogradova-i2007a-22Ball_11.wav,нючка суййн пялтая милльтэ
train/sjd20070000NEA_vinogradova-i2007a-22Ball_12.wav,ке ля мунн
train/sjd20070000NEA_vinogradova-i2007a-22Ball_13.wav,тата тиненҍ кэджьле
train/sjd20070000NEA_vinogradova-i2007a-22Ball_14.wav,палл
train/sjd20070000NEA_vinogradova-i2007a-23Bear_01.wav,яла мунн севьнӭсь варрь собпэсьт
train/sjd20070000NEA_vinogradova-i2007a-23Bear_02.wav,тоҏҏк ли мунэсьт чофта вугкесь
train/sjd20070000NEA_vinogradova-i2007a-23Bear_03.wav,иджь мунн ля тоавас чутҍ 
train/sjd20070000NEA_vinogradova-i2007a-23Bear_04.wav,ванца поаннь маӈӈь юльке альн
train/sjd20070000NEA_vinogradova-i2007a-23Bear_05.wav,таввьлесьт мун вилльй гыс ялл
train/sjd20070000NEA_vinogradova-i2007a-23Bear_06.wav,шоабашт сонн мерэсьт вуйнэ
train/sjd20070000NEA_vinogradova-i2007a-23Bear_07.wav,чед ыгь виллькесь тоҏк сонн оанн
train/sjd20070000NEA_vinogradova-i2007a-23Bear_08.wav,кегк шэ мыйй лебпь
train/sjd20070000NEA_vinogradova-i2007a-23Bear_09.wav,аррьвдэгке удла
train/sjd20070000NEA_vinogradova-i2007a-23Bear_10.wav,руччкесь я виллькесь тал
train/sjd20070000NEA_vinogradova-i2007a-24Cat_01.wav,шоабша эһkan альн мунн оаррэ
train/sjd20070000NEA_vinogradova-i2007a-24Cat_02.wav,эллмант чед эһкан киһче
train/sjd20070000NEA_vinogradova-i2007a-24Cat_03.wav,особливэ куэссь чед пэвлэ нюленьч
train/sjd20070000NEA_vinogradova-i2007a-24Cat_04.wav,пеййв мыннӭ эһкнэ луашшт
train/sjd20070000NEA_vinogradova-i2007a-24Cat_05.wav,аввтал пяйвэньч мун поаһк нюлэнҍ
train/sjd20070000NEA_vinogradova-i2007a-24Cat_06.wav,нагрьува пейв кэсскэнҍ мунн
train/sjd20070000NEA_vinogradova-i2007a-24Cat_07.wav,эмм пэл мунн валас кэһчмэнҍ
train/sjd20070000NEA_vinogradova-i2007a-24Cat_08.wav,ведтҍ мунн ля
train/sjd20070000NEA_vinogradova-i2007a-24Cat_09.wav,коасс
train/sjd20070000NEA_vinogradova-i2007a-25Dog_01.wav,крыльцэ альн оара мунн
train/sjd20070000NEA_vinogradova-i2007a-25Dog_02.wav,хозьнэнҍ пэҏт коарвэла мунн
train/sjd20070000NEA_vinogradova-i2007a-25Dog_03.wav,мэн рай коале пуррьвудэнҍ ёадак
train/sjd20070000NEA_vinogradova-i2007a-25Dog_04.wav,коале нюэссьвудэнҍ пуадак тонн
train/sjd20070000NEA_vinogradova-i2007a-25Dog_05.wav,ныдтҍ мунн алка ырршэ угкэ
train/sjd20070000NEA_vinogradova-i2007a-25Dog_06.wav,суррькадта ёамемь райя
train/sjd20070000NEA_vinogradova-i2007a-25Dog_07.wav,Надэль цеӆьк удла ке ля мунн
train/sjd20070000NEA_vinogradova-i2007a-25Dog_08.wav,куэдҍ пынней пеннэ
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_01.wav,тыгквэннҍ лоаннҍт ли
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_02.wav,я суэй
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_03.wav,я сеййп сонэсьт лев
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_04.wav,альм милльтэ вэххтэнне кыррт
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_05.wav,я аббьр паль
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_06.wav,я мунне паль
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_07.wav,пукэтҍ сонн кэрхалл
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_08.wav,колм-аххц еммне туэгка
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_09.wav,ке тэнна лоанҍт тедт
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_10.wav,ке удла цяӆӆк тэдта е вуаҋҋт
train/sjd20070000NEA_vinogradova-i2007a-26Airplane_11.wav,самлёһт
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_01.wav,виллькесь уйва чуэннэв кыррьтэв
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_02.wav,мэнн верьт сыйе уйвнедтӭ ли
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_03.wav,элля логкэм налла мыннӭ
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_04.wav,кэдчнэв альмэсьт шедтӭдтэв мун эл
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_05.wav,тэль я кидт коаллдэг эл милкнесьт сяййвэль эххт
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_06.wav,аввьда кидт коаллдэг
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_07.wav,я уйвэньч тэнн шэ часс чадзенҍ шэнтэ
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_08.wav,ми ли мугка тыгквэнэтҍ
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_09.wav,ку альмэсьт кэдчант
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_10.wav,мун я еммне эл
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_11.wav,я нагьруввма варь эл
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_12.wav,аррьвдэгке удла тыйй
train/sjd20070000NEA_vinogradova-i2007a-27Snowflakes_13.wav,вэдз чалма
train/sjd20070000NEA_vinogradova-i2007a-28Hunter_01.wav,пейв омпан мунн ля чарэсьт
train/sjd20070000NEA_vinogradova-i2007a-28Hunter_02.wav,коаллэш пеннэ пай ли милльтан
train/sjd20070000NEA_vinogradova-i2007a-28Hunter_03.wav,я пыссенч ноавьтэ гуэййкэ
train/sjd20070000NEA_vinogradova-i2007a-28Hunter_04.wav,ке ля мунн
train/sjd20070000NEA_vinogradova-i2007a-28Hunter_05.wav,вуэсстэль удла тонн
train/sjd20070000NEA_vinogradova-i2007a-28Hunter_06.wav,меһцьля
train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_01.wav,куһт ябпша лев мунэсьт юлькэнҍ
train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_02.wav,элля цаввьцэ синэтҍ мыннӭ иӈ альн
train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_03.wav,коале вуая син альн чуэннче мунн
train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_04.wav,танна и пиӈькэй эйй линнче юкксэ мун
train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_05.wav,коххт руэняс ли синэгуэйм пляссъе
train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_06.wav,маннҍтэ мугка ябпшэнч сыйй лев
train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_07.wav,вуаяк ле тонн цеӆӆькэ
train/sjd20070000NEA_vinogradova-i2007a-29Ice_skates_08.wav,коаннька
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_01.wav,поалльтэ сыйй лев я раст
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_02.wav,кэсска синэ поавна шэннтмэньч ли
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_03.wav,Лыһкэв сыйй эххтса туйетҍ
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_04.wav,коале элля вофсе чоаһптэсс
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_05.wav,ыгка вуэдтӭв куһта роаввсэнне
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_06.wav,лоаҋев парнатҍ негкмужэтҍ
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_07.wav,инца аввта робэһт пуадт
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_08.wav,пугк уйнсэч таһтэв сыйй
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_09.wav,тидтҍбэдтӭ синэтҍ тыйй
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_10.wav,вуэсстлэмуж мунн вуэрта
train/sjd20070000NEA_vinogradova-i2007a-30Eyes_11.wav,чальм
train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_01.wav,пэйель яввьр я ёгеньч
train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_02.wav,пяҋҋт ижесь сайя
train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_03.wav,виллькесь лоантэньч кыррт
train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_04.wav,я мисстэгэ вуэла веджь
train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_05.wav,руппьсесь реммсэнҍ муэзант
train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_06.wav,я нийт канҍцэсь сирхэлант
train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_07.wav,эфтэсьт руэньса ли талльва
train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_08.wav,вэзэнҍ аййда чарэсьт елле
train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_09.wav,цеӆьк удла ке ли сонн
train/sjd20070000NEA_vinogradova-i2007a-31Ptarmigan_10.wav,рыһп
train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_01.wav,виллькесь оассэтҍ талльва ли цагкма
train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_02.wav,руэнн оасскэтҍ цагк сонн кыдта я кесся
train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_03.wav,чеххча шаннт сонн руччкесь руппса
train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_04.wav,я аввта виллкнаннт талльва сонн
train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_05.wav,чед ыгь поҏтад сонн тон я мун
train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_06.wav,ке ли тэдта минэтҍ поҏтътэй
train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_07.wav,аррьведҍ удла тонн
train/sjd20070000NEA_vinogradova-i2007a-32Viiljkjesj_08.wav,еммьне
train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_01.wav,канцэньч чуэннч
train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_02.wav,руппьсесь кабпренҍ
train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_03.wav,сада мадта шэннтмэньч
train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_04.wav,оанндадт сонн куашша сыз чоаӈӈэ
train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_05.wav,аррьвэдҍ удла ми ли тэдта
train/sjd20070000NEA_vinogradova-i2007a-33Kaancanch_06.wav,кумпар
train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_01.wav,модже ли кесся
train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_02.wav,руэнас туввнэдтма ли
train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_03.wav,э чеххча омпа коалесьт вуаӆӆк
train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_04.wav,талльва ли пальяс пай сонн
train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_05.wav,э байнаст гыс поарласт
train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_06.wav,тирвасвуд лоаҋҋласт тоннӭ сонн
train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_07.wav,аррьвэдҍ удла ми ли тэдта
train/sjd20070000NEA_vinogradova-i2007a-34Moodzhje_08.wav,пессь мурр
train/sjd20070000NEA_vinogradova-i2007a-35Frost_01.wav,элля чушшк я элля пеннэ
train/sjd20070000NEA_vinogradova-i2007a-35Frost_02.wav,ноэ мугка коаццкчэдтэй ли
train/sjd20070000NEA_vinogradova-i2007a-35Frost_03.wav,каццк пильетҍ чибпай нюнҍ
train/sjd20070000NEA_vinogradova-i2007a-35Frost_04.wav,нюэзе мэнн поасс пеннэ
train/sjd20070000NEA_vinogradova-i2007a-35Frost_05.wav,соаг эйй цеӆьк мыйе сонн
train/sjd20070000NEA_vinogradova-i2007a-35Frost_06.wav,выяһт пукэтҍ пэҏтэ милльтэ
train/sjd20070000NEA_vinogradova-i2007a-35Frost_07.wav,я сон ни кез элля уййнҍмэнҍ
train/sjd20070000NEA_vinogradova-i2007a-35Frost_08.wav,коххт пырс ель киченҍт тонн
train/sjd20070000NEA_vinogradova-i2007a-35Frost_09.wav,тедак ле ке ли сонн
train/sjd20070000NEA_vinogradova-i2007a-35Frost_10.wav,мунь
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_01.wav,вуйна удлэнне я кеһпьсэнне мунн
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_02.wav,мерэнҍ ёаврэнҍ вуэенҍ я океанэнҍ
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_03.wav,мунэсьт ли чуввесь сыллп чумас
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_04.wav,ку чофта чофта пейвэсьт вуаӆӆк
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_05.wav,мудта вуэр ныдтҍ мунн сира
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_06.wav,чазь альн нючка пырс пырс ёра
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_07.wav,эххт ми мыннӭ ли чофта жоалль
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_08.wav,эмм матҍ соарнънэ
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_09.wav,мунн ля мулльй
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_10.wav,ке ля мугка мунн
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_11.wav,аррьвдэгке тыйй
train/sjd20070000NEA_vinogradova-i2007a-36Vuujna_12.wav,кулль
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_01.wav,нюччкэй вугкесь наввтэньч
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_02.wav,пезь альн сонн ялл
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_03.wav,пялья лев сонэсьт гу уййва
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_04.wav,ли сонэсьт кугкесь вугкесь сеййп
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_05.wav,нюччк сонн поалльтэ еллье
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_06.wav,паяс самэ ладдҍв эл
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_07.wav,рыссъясьт рыссье эл
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_08.wav,кузэсьт пезь эл
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_09.wav,самэ ладдҍв эл ышшт сонн
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_10.wav,пацкэдтҍ каццькаст
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_11.wav,нюччкэй навта
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_12.wav,ке нэммдаһт мыннӭ ке ли сонн
train/sjd20070000NEA_vinogradova-i2007a-37Njucchkej_13.wav,вуэррьва
train/sjd20070000NEA_vinogradova-i2007a-38Soon_01.wav,сон баяс мушштал
train/sjd20070000NEA_vinogradova-i2007a-38Soon_02.wav,чассэтҍ тагкмушш
train/sjd20070000NEA_vinogradova-i2007a-38Soon_03.wav,лышэ тонн руэкхэкь
train/sjd20070000NEA_vinogradova-i2007a-38Soon_04.wav,э сонн поалльтэ ё ли
train/sjd20070000NEA_vinogradova-i2007a-38Soon_05.wav,э лянньч тонэнҍ сонн
train/sjd20070000NEA_vinogradova-i2007a-38Soon_06.wav,веззьдэ я югке саесьт
train/sjd20070000NEA_vinogradova-i2007a-38Soon_07.wav,покэ пуднэдтмэнҍ тонн
train/sjd20070000NEA_vinogradova-i2007a-38Soon_08.wav,эгк коаммэльт вуэдтӭ
train/sjd20070000NEA_vinogradova-i2007a-38Soon_09.wav,милкнесьт ый пуэдтҍмэнҍ
